Hour,Solar (MW),Charge (MW),Discharge (MW),SOC (MWh),Energy Served (MW)
555,231.58682538587996,131.58683,0.0,17058.773,100.0
556,260.69637130818313,160.69637,0.0,17203.4,100.0
557,261.4255764932283,161.42558,0.0,17348.683,100.0
558,233.71705742403302,133.71706,0.0,17469.028,100.0
559,179.82563548279987,79.825637,0.0,17540.871,100.0
560,104.8587608842543,4.8587617,0.0,17545.244,100.0
561,22.61234895885633,0.0,77.387651,17459.258,100.0
562,0.0,0.0,100.0,17348.147,100.0
563,0.0,0.0,100.0,17237.036,100.0
564,0.0,0.0,100.0,17125.925,100.0
565,0.0,0.0,100.0,17014.813,100.0
566,0.0,0.0,100.0,16903.702,100.0
567,0.0,0.0,100.0,16792.591,100.0
568,0.0,0.0,100.0,16681.48,100.0
569,0.0,0.0,100.0,16570.369,100.0
570,0.0,0.0,100.0,16459.258,100.0
571,0.0,0.0,100.0,16348.147,100.0
572,0.0,0.0,100.0,16237.036,100.0
573,0.0,0.0,100.0,16125.925,100.0
574,0.0,0.0,100.0,16014.813,100.0
575,0.0,0.0,100.0,15903.702,100.0
576,19.842930143264056,0.0,80.15707,15814.639,100.0
577,101.927195991806,1.9271968,0.0,15816.373,100.0
578,177.98162514747847,77.981627,0.0,15886.557,100.0
579,233.28614318907674,133.28615,0.0,16006.514,100.0
580,262.55371439897743,162.55372,0.0,16152.813,100.0
581,263.40169399938617,163.4017,0.0,16299.874,100.0
582,235.76355001117693,135.76355,0.0,16422.061,100.0
583,181.8805071871961,81.880509,0.0,16495.754,100.0
584,106.81879166148225,6.8187925,0.0,16501.891,100.0
585,24.01879993827069,0.0,75.9812,16417.467,100.0
586,0.0,0.0,100.0,16306.356,100.0
587,0.0,0.0,100.0,16195.245,100.0
588,0.0,0.0,100.0,16084.134,100.0
589,0.0,0.0,100.0,15973.023,100.0
590,0.0,0.0,100.0,15861.912,100.0
591,0.0,0.0,100.0,15750.801,100.0
592,0.0,0.0,100.0,15639.689,100.0
593,0.0,0.0,100.0,15528.578,100.0
594,0.0,0.0,100.0,15417.467,100.0
595,0.0,0.0,100.0,15306.356,100.0
596,0.0,0.0,100.0,15195.245,100.0
597,0.0,0.0,100.0,15084.134,100.0
598,0.0,0.0,100.0,14973.023,100.0
599,0.0,0.0,100.0,14861.912,100.0
600,20.65620671249904,0.0,79.343793,14773.752,100.0
601,103.24967850585237,3.2496793,0.0,14776.677,100.0
602,179.53993238507482,79.539934,0.0,14848.263,100.0
603,235.03137312512516,135.03138,0.0,14969.791,100.0
604,264.45122268098146,164.45122,0.0,15117.797,100.0
605,265.41178596282913,165.41179,0.0,15266.668,100.0
606,237.83791885885896,137.83792,0.0,15390.722,100.0
607,183.9579041393532,83.957906,0.0,15466.284,100.0
608,108.798349558957,8.7983504,0.0,15474.202,100.0
609,25.460719436120627,0.0,74.53928,15391.381,100.0
610,0.0,0.0,100.0,15280.27,100.0
611,0.0,0.0,100.0,15169.159,100.0
612,0.0,0.0,100.0,15058.048,100.0
613,0.0,0.0,100.0,14946.936,100.0
614,0.0,0.0,100.0,14835.825,100.0
615,0.0,0.0,100.0,14724.714,100.0
616,0.0,0.0,100.0,14613.603,100.0
617,0.0,0.0,100.0,14502.492,100.0
618,0.0,0.0,100.0,14391.381,100.0
619,0.0,0.0,100.0,14280.27,100.0
620,0.0,0.0,100.0,14169.159,100.0
621,0.0,0.0,100.0,14058.048,100.0
622,0.0,0.0,100.0,13946.936,100.0
623,0.0,0.0,100.0,13835.825,100.0
624,21.51952812371093,0.0,78.480472,13748.625,100.0
625,104.62510194757519,4.6251028,0.0,13752.787,100.0
626,181.14804867474479,81.14805,0.0,13825.821,100.0
627,236.82145289395942,136.82145,0.0,13948.96,100.0
628,266.3876726654151,166.38767,0.0,14098.709,100.0
629,267.4545260613063,167.45453,0.0,14249.418,100.0
630,239.93879685685943,139.9388,0.0,14375.363,100.0
631,186.05648278076487,86.056484,0.0,14452.814,100.0
632,110.79616136306906,10.796162,0.0,14462.53,100.0
633,26.936400633590598,0.0,73.063599,14381.348,100.0
634,0.0,0.0,100.0,14270.237,100.0
635,0.0,0.0,100.0,14159.126,100.0
636,0.0,0.0,100.0,14048.015,100.0
637,0.0,0.0,100.0,13936.904,100.0
638,0.0,0.0,100.0,13825.793,100.0
639,0.0,0.0,100.0,13714.682,100.0
640,0.0,0.0,100.0,13603.571,100.0
641,0.0,0.0,100.0,13492.46,100.0
642,0.0,0.0,100.0,13381.348,100.0
643,0.0,0.0,100.0,13270.237,100.0
644,0.0,0.0,100.0,13159.126,100.0
645,0.0,0.0,100.0,13048.015,100.0
646,0.0,0.0,100.0,12936.904,100.0
647,0.0,0.0,100.0,12825.793,100.0
648,22.4336984371284,0.0,77.566301,12739.608,100.0
649,106.05289428462777,6.0528951,0.0,12745.056,100.0
650,182.80506749125757,82.805069,0.0,12819.58,100.0
651,238.65526719217064,138.65527,0.0,12944.37,100.0
652,268.3618041335365,168.36181,0.0,13095.896,100.0
653,269.52856850900395,169.52857,0.0,13248.471,100.0
654,242.06481421557785,142.06482,0.0,13376.33,100.0
655,188.17491127130057,88.174913,0.0,13455.687,100.0
656,112.81097361587254,12.810975,0.0,13467.217,100.0
657,28.444136063343617,0.0,71.555864,13387.71,100.0
658,0.0,0.0,100.0,13276.599,100.0
659,0.0,0.0,100.0,13165.488,100.0
660,0.0,0.0,100.0,13054.377,100.0
661,0.0,0.0,100.0,12943.266,100.0
662,0.0,0.0,100.0,12832.155,100.0
663,0.0,0.0,100.0,12721.044,100.0
664,0.0,0.0,100.0,12609.933,100.0
665,0.0,0.0,100.0,12498.822,100.0
666,0.0,0.0,100.0,12387.71,100.0
667,0.0,0.0,100.0,12276.599,100.0
668,0.0,0.0,100.0,12165.488,100.0
669,0.0,0.0,100.0,12054.377,100.0
670,0.0,0.0,100.0,11943.266,100.0
671,0.0,0.0,100.0,11832.155,100.0
672,23.39942053481488,0.0,76.600579,11747.043,100.0
673,107.53241164954616,7.5324125,0.0,11753.822,100.0
674,184.51002264404218,84.510024,0.0,11829.881,100.0
675,240.5316553541186,140.53166,0.0,11956.36,100.0
676,270.3723276406806,170.37233,0.0,12109.695,100.0
677,271.63255511878833,171.63256,0.0,12264.164,100.0
678,244.2146048577245,144.21461,0.0,12393.957,100.0
679,190.3118750484375,90.311877,0.0,12475.238,100.0
680,114.84155767674055,14.841559,0.0,12488.595,100.0
681,29.98222987852344,0.0,70.01777,12410.798,100.0
682,0.0,0.0,100.0,12299.687,100.0
683,0.0,0.0,100.0,12188.576,100.0
684,0.0,0.0,100.0,12077.465,100.0
685,0.0,0.0,100.0,11966.354,100.0
686,0.0,0.0,100.0,11855.242,100.0
687,0.0,0.0,100.0,11744.131,100.0
688,0.0,0.0,100.0,11633.02,100.0
689,0.0,0.0,100.0,11521.909,100.0
690,0.0,0.0,100.0,11410.798,100.0
691,0.0,0.0,100.0,11299.687,100.0
692,0.0,0.0,100.0,11188.576,100.0
693,0.0,0.0,100.0,11077.465,100.0
694,0.0,0.0,100.0,10966.354,100.0
695,0.0,0.0,100.0,10855.242,100.0
696,24.41729332670461,0.0,75.582706,10771.262,100.0
697,109.06294673341745,9.0629476,0.0,10779.418,100.0
698,186.26189761597024,86.261899,0.0,10857.054,100.0
699,242.4494204104248,142.44942,0.0,10985.258,100.0
700,272.4179328354284,172.41794,0.0,11140.435,100.0
701,273.76512253859613,173.76512,0.0,11296.823,100.0
702,246.38681235450136,146.38681,0.0,11428.571,100.0
703,192.46608146023377,92.466083,0.0,11511.791,100.0
704,116.88671343895001,16.886714,0.0,11526.989,100.0
705,31.54900778129147,0.0,68.450992,11450.932,100.0
706,0.0,0.0,100.0,11339.821,100.0
707,0.0,0.0,100.0,11228.71,100.0
708,0.0,0.0,100.0,11117.599,100.0
709,0.0,0.0,100.0,11006.488,100.0
710,0.0,0.0,100.0,10895.377,100.0
711,0.0,0.0,100.0,10784.266,100.0
712,0.0,0.0,100.0,10673.154,100.0
713,0.0,0.0,100.0,10562.043,100.0
714,0.0,0.0,100.0,10450.932,100.0
715,0.0,0.0,100.0,10339.821,100.0
716,0.0,0.0,100.0,10228.71,100.0
717,0.0,0.0,100.0,10117.599,100.0
718,0.0,0.0,100.0,10006.488,100.0
719,0.0,0.0,100.0,9895.3767,100.0
720,25.48781028686911,0.0,74.51219,9812.5853,100.0
721,110.64373672692736,10.643738,0.0,9822.1647,100.0
722,188.05963375813494,88.059635,0.0,9901.4184,100.0
723,244.40733655553132,144.40734,0.0,10031.385,100.0
724,274.49729469982657,174.4973,0.0,10188.433,100.0
725,275.9249070094856,175.92491,0.0,10346.765,100.0
726,248.58009309576147,148.5801,0.0,10480.487,100.0
727,194.63626139802776,94.636263,0.0,10565.66,100.0
728,118.94527006063139,18.945271,0.0,10582.71,100.0
729,33.14282352179412,0.0,66.857176,10508.425,100.0
730,0.0,0.0,100.0,10508.425,100.0
731,0.0,0.0,100.0,10397.314,100.0
732,0.0,0.0,100.0,10286.202,100.0
733,0.0,0.0,100.0,10175.091,100.0
734,0.0,0.0,100.0,10063.98,100.0
735,0.0,0.0,100.0,9952.8691,100.0
736,0.0,0.0,100.0,9841.758,100.0
737,0.0,0.0,100.0,9730.6469,100.0
738,0.0,0.0,100.0,9619.5358,100.0
739,0.0,0.0,100.0,9508.4247,100.0
740,0.0,0.0,100.0,9397.3136,100.0
741,0.0,0.0,100.0,9286.2025,100.0
742,0.0,0.0,100.0,9175.0914,100.0
743,0.0,0.0,100.0,9063.9802,100.0
744,26.611358416873887,0.0,73.388641,8982.4373,100.0
745,112.27396973850529,12.273971,0.0,8993.4839,100.0
746,189.902136577503,89.902138,0.0,9074.3958,100.0
747,246.40415433928223,146.40416,0.0,9206.1595,100.0
748,276.60907730724284,176.60908,0.0,9365.1077,100.0
749,278.1105464928749,178.11055,0.0,9525.4072,100.0
750,250.7931167524323,150.79312,0.0,9661.121,100.0
751,196.8211682848391,96.82117,0.0,9748.2601,100.0
752,121.01608409676257,21.016085,0.0,9767.1745,100.0
753,34.762062299238615,0.0,65.237937,9694.6879,100.0
754,0.0,0.0,100.0,9583.5768,100.0
755,0.0,0.0,100.0,9472.4657,100.0
756,0.0,0.0,100.0,9361.3546,100.0
757,0.0,0.0,100.0,9250.2435,100.0
758,0.0,0.0,100.0,9139.1324,100.0
759,0.0,0.0,100.0,9028.0213,100.0
760,0.0,0.0,100.0,8916.9102,100.0
761,0.0,0.0,100.0,8805.7991,100.0
762,0.0,0.0,100.0,8694.6879,100.0
763,0.0,0.0,100.0,8583.5768,100.0
764,0.0,0.0,100.0,8472.4657,100.0
765,0.0,0.0,100.0,8361.3546,100.0
766,0.0,0.0,100.0,8250.2435,100.0
767,0.0,0.0,100.0,8139.1324,100.0
768,27.788217806566383,0.0,72.211782,8058.8971,100.0
769,113.95279005689069,13.952791,0.0,8071.4546,100.0
770,191.78828067141473,91.788282,0.0,8154.064,100.0
771,248.43860453079944,148.43861,0.0,8287.6588,100.0
772,278.7519362666119,178.75194,0.0,8448.5355,100.0
773,280.32068157840774,180.32068,0.0,8610.8242,100.0
774,253.02456567562655,153.02457,0.0,8748.5463,100.0
775,199.01957614755435,99.019578,0.0,8837.6639,100.0
776,123.09803693830517,23.098038,0.0,8858.4521,100.0
777,36.40514260989518,0.0,63.594857,8787.7912,100.0
778,0.0,0.0,100.0,8676.6801,100.0
779,0.0,0.0,100.0,8565.5689,100.0
780,0.0,0.0,100.0,8454.4578,100.0
781,0.0,0.0,100.0,8343.3467,100.0
782,0.0,0.0,100.0,8232.2356,100.0
783,0.0,0.0,100.0,8121.1245,100.0
784,0.0,0.0,100.0,8010.0134,100.0
785,0.0,0.0,100.0,7898.9023,100.0
786,0.0,0.0,100.0,7787.7912,100.0
787,0.0,0.0,100.0,7676.6801,100.0
788,0.0,0.0,100.0,7565.5689,100.0
789,0.0,0.0,100.0,7454.4578,100.0
790,0.0,0.0,100.0,7343.3467,100.0
791,0.0,0.0,100.0,7232.2356,100.0
792,29.018561890130623,0.0,70.981438,7153.3673,100.0
793,115.67930280630895,15.679304,0.0,7167.4787,100.0
794,193.71691407073698,93.716916,0.0,7251.8239,100.0
795,250.50940154083514,150.5094,0.0,7387.2824,100.0
796,280.9245210031951,180.92452,0.0,7550.1145,100.0
797,282.55395650717367,182.55396,0.0,7714.413,100.0
798,255.27313467131322,155.27314,0.0,7854.1589,100.0
799,201.23027834476355,101.23028,0.0,7945.2661,100.0
800,125.19003297609537,25.190034,0.0,7967.9371,100.0
801,38.07051792088501,0.0,61.929482,7899.1266,100.0
802,0.0,0.0,100.0,7788.0155,100.0
803,0.0,0.0,100.0,7676.9044,100.0
804,0.0,0.0,100.0,7565.7933,100.0
805,0.0,0.0,100.0,7454.6822,100.0
806,0.0,0.0,100.0,7343.5711,100.0
807,0.0,0.0,100.0,7232.4599,100.0
808,0.0,0.0,100.0,7121.3488,100.0
809,0.0,0.0,100.0,7010.2377,100.0
810,0.0,0.0,100.0,6899.1266,100.0
811,0.0,0.0,100.0,6788.0155,100.0
812,0.0,0.0,100.0,6676.9044,100.0
813,0.0,0.0,100.0,6565.7933,100.0
814,0.0,0.0,100.0,6454.6822,100.0
815,0.0,0.0,100.0,6343.5711,100.0
816,30.302458185714112,0.0,69.697542,6266.1293,100.0
817,117.45257773773957,17.452579,0.0,6281.8367,100.0
818,195.6868619493559,95.686864,0.0,6367.9548,100.0
819,252.61524652484428,152.61525,0.0,6505.3086,100.0
820,283.125477058062,183.12548,0.0,6670.1215,100.0
821,284.809020597848,184.80902,0.0,6836.4496,100.0
822,257.53753157692444,157.53753,0.0,6978.2334,100.0
823,203.45208737586088,103.45209,0.0,7071.3403,100.0
824,127.2909991138233,27.291,0.0,7095.9022,100.0
825,39.75667876074775,0.0,60.243321,7028.9652,100.0
826,0.0,0.0,100.0,6917.854,100.0
827,0.0,0.0,100.0,6806.7429,100.0
828,0.0,0.0,100.0,6695.6318,100.0
829,0.0,0.0,100.0,6584.5207,100.0
830,0.0,0.0,100.0,6473.4096,100.0
831,0.0,0.0,100.0,6362.2985,100.0
832,0.0,0.0,100.0,6251.1874,100.0
833,0.0,0.0,100.0,6140.0763,100.0
834,0.0,0.0,100.0,6028.9652,100.0
835,0.0,0.0,100.0,5917.854,100.0
836,0.0,0.0,100.0,5806.7429,100.0
837,0.0,0.0,100.0,5695.6318,100.0
838,0.0,0.0,100.0,5584.5207,100.0
839,0.0,0.0,100.0,5473.4096,100.0
840,31.63986901198172,0.0,68.360131,5397.4539,100.0
841,119.27165185216172,19.271653,0.0,5414.7984,100.0
842,197.69692921516585,97.696931,0.0,5502.7256,100.0
843,254.754829720053,154.75483,0.0,5642.005,100.0
844,285.3534480271737,185.35345,0.0,5808.8231,100.0
845,287.08452972598775,187.08453,0.0,5977.1992,100.0
846,259.81647826053387,159.81648,0.0,6121.034,100.0
847,205.6838355226023,105.68384,0.0,6216.1494,100.0
848,129.39988526946698,29.399886,0.0,6242.6093,100.0
849,41.46215526445359,0.0,58.537844,6177.5673,100.0
850,0.0,0.0,100.0,6066.4562,100.0
851,0.0,0.0,100.0,5955.3451,100.0
852,0.0,0.0,100.0,5844.234,100.0
853,0.0,0.0,100.0,5733.1228,100.0
854,0.0,0.0,100.0,5622.0117,100.0
855,0.0,0.0,100.0,5510.9006,100.0
856,0.0,0.0,100.0,5399.7895,100.0
857,0.0,0.0,100.0,5288.6784,100.0
858,0.0,0.0,100.0,5177.5673,100.0
859,0.0,0.0,100.0,5066.4562,100.0
860,0.0,0.0,100.0,4955.3451,100.0
861,0.0,0.0,100.0,4844.234,100.0
862,0.0,0.0,100.0,4733.1228,100.0
863,0.0,0.0,100.0,4622.0117,100.0
864,33.030651992218175,0.0,66.969348,4547.6013,100.0
865,121.13553061435269,21.135532,0.0,4566.6233,100.0
866,199.74590193272542,99.745904,0.0,4656.3946,100.0
867,256.9268318377016,156.92683,0.0,4797.6288,100.0
868,287.6070768849119,187.60708,0.0,4966.4752,100.0
869,289.37914753819354,189.37915,0.0,5136.9164,100.0
870,262.10871172900005,162.10871,0.0,5282.8142,100.0
871,207.92437582110608,107.92438,0.0,5379.9462,100.0
872,131.5156654810247,31.515667,0.0,5408.3103,100.0
873,43.185519803431625,0.0,56.81448,5345.1831,100.0
874,0.0,0.0,100.0,5234.072,100.0
875,0.0,0.0,100.0,5122.9609,100.0
876,0.0,0.0,100.0,5011.8497,100.0
877,0.0,0.0,100.0,4900.7386,100.0
878,0.0,0.0,100.0,4789.6275,100.0
879,0.0,0.0,100.0,4678.5164,100.0
880,0.0,0.0,100.0,4567.4053,100.0
881,0.0,0.0,100.0,4456.2942,100.0
882,0.0,0.0,100.0,4345.1831,100.0
883,0.0,0.0,100.0,4234.072,100.0
884,0.0,0.0,100.0,4122.9609,100.0
885,0.0,0.0,100.0,4011.8497,100.0
886,0.0,0.0,100.0,3900.7386,100.0
887,0.0,0.0,100.0,3789.6275,100.0
888,34.474560492444304,0.0,65.525439,3716.8215,100.0
889,123.04318826510867,23.043189,0.0,3737.5603,100.0
890,201.83254781939493,101.83255,0.0,3829.2096,100.0
891,259.1299247421214,159.12993,0.0,3972.4266,100.0
892,289.88500676527195,189.88501,0.0,4143.3231,100.0
893,291.6915463085014,191.69155,0.0,4315.8455,100.0
894,264.4129850151072,164.41299,0.0,4463.8172,100.0
895,210.17258304158048,110.17258,0.0,4562.9725,100.0
896,133.63733903732128,33.63734,0.0,4593.2461,100.0
897,44.92538937130552,0.0,55.07461,4532.0521,100.0
898,0.0,0.0,100.0,4420.941,100.0
899,0.0,0.0,100.0,4309.8299,100.0
900,0.0,0.0,100.0,4198.7188,100.0
901,0.0,0.0,100.0,4087.6076,100.0
902,0.0,0.0,100.0,3976.4965,100.0
903,0.0,0.0,100.0,3865.3854,100.0
904,0.0,0.0,100.0,3754.2743,100.0
905,0.0,0.0,100.0,3643.1632,100.0
906,0.0,0.0,100.0,3532.0521,100.0
907,0.0,0.0,100.0,3420.941,100.0
908,0.0,0.0,100.0,3309.8299,100.0
909,0.0,0.0,100.0,3198.7188,100.0
910,0.0,0.0,100.0,3087.6076,100.0
911,0.0,0.0,100.0,2976.4965,100.0
912,35.97124453974109,0.0,64.028755,2905.3535,100.0
913,124.993567770821,24.993569,0.0,2927.8477,100.0
914,203.95561636832275,103.95562,0.0,3021.4077,100.0
915,261.36277165379886,161.36277,0.0,3166.6342,100.0
916,292.1858812352083,192.18588,0.0,3339.6015,100.0
917,294.02040722044825,194.02041,0.0,3514.2199,100.0
918,266.7280674453324,166.72807,0.0,3664.2752,100.0
919,212.4273538948868,112.42736,0.0,3765.4598,100.0
920,135.76393082732932,35.763932,0.0,3797.6473,100.0
921,46.680426808114056,0.0,53.319573,3738.4034,100.0
922,0.0,0.0,100.0,3627.2922,100.0
923,0.0,0.0,100.0,3516.1811,100.0
924,0.0,0.0,100.0,3405.07,100.0
925,0.0,0.0,100.0,3293.9589,100.0
926,0.0,0.0,100.0,3182.8478,100.0
927,0.0,0.0,100.0,3071.7367,100.0
928,0.0,0.0,100.0,2960.6256,100.0
929,0.0,0.0,100.0,2849.5145,100.0
930,0.0,0.0,100.0,2738.4034,100.0
931,0.0,0.0,100.0,2627.2922,100.0
932,0.0,0.0,100.0,2516.1811,100.0
933,0.0,0.0,100.0,2405.07,100.0
934,0.0,0.0,100.0,2293.9589,100.0
935,0.0,0.0,100.0,2182.8478,100.0
936,37.52025250725911,0.0,62.479747,2113.4259,100.0
937,126.9855809225221,26.985582,0.0,2137.7129,100.0
938,206.11383882733756,106.11384,0.0,2233.2153,100.0
939,263.62402698097094,163.62403,0.0,2380.477,100.0
940,294.50834385462264,194.50835,0.0,2555.5345,100.0
941,296.3644196145893,196.36442,0.0,2732.2625,100.0
942,269.05274354579,169.05275,0.0,2884.4099,100.0
943,214.68760565422096,114.68761,0.0,2987.6288,100.0
944,137.89448981588316,37.894491,0.0,3021.7338,100.0
945,48.449339990809115,0.0,51.55066,2964.4553,100.0
946,0.0,0.0,100.0,2853.3442,100.0
947,0.0,0.0,100.0,2742.2331,100.0
948,0.0,0.0,100.0,2631.122,100.0
949,0.0,0.0,100.0,2520.0109,100.0
950,0.0,0.0,100.0,2408.8997,100.0
951,0.0,0.0,100.0,2297.7886,100.0
952,0.0,0.0,100.0,2186.6775,100.0
953,0.0,0.0,100.0,2075.5664,100.0
954,0.0,0.0,100.0,1964.4553,100.0
955,0.0,0.0,100.0,1853.3442,100.0
956,0.0,0.0,100.0,1742.2331,100.0
957,0.0,0.0,100.0,1631.122,100.0
958,0.0,0.0,100.0,1520.0109,100.0
959,0.0,0.0,100.0,1408.8997,100.0
960,39.12103396533597,0.0,60.878966,1341.2564,100.0
961,129.01810884207592,29.01811,0.0,1367.3727,100.0
962,208.30592822444817,108.30593,0.0,1464.8481,100.0
963,265.9123357042731,165.91234,0.0,1614.1692,100.0
964,296.85103684321604,196.85104,0.0,1791.3351,100.0
965,298.72227885034243,198.72228,0.0,1970.1852,100.0
966,271.38581009053405,171.38581,0.0,2124.4324,100.0
967,216.95227249337242,116.95227,0.0,2229.6895,100.0
968,140.02808501661212,40.028086,0.0,2265.7147,100.0
969,50.23087821066161,0.0,49.769121,2210.4157,100.0
970,0.0,0.0,100.0,2099.3046,100.0
971,0.0,0.0,100.0,1988.1935,100.0
972,0.0,0.0,100.0,1877.0824,100.0
973,0.0,0.0,100.0,1765.9713,100.0
974,0.0,0.0,100.0,1654.8602,100.0
975,0.0,0.0,100.0,1543.749,100.0
976,0.0,0.0,100.0,1432.6379,100.0
977,0.0,0.0,100.0,1321.5268,100.0
978,0.0,0.0,100.0,1210.4157,100.0
979,0.0,0.0,100.0,1099.3046,100.0
980,0.0,0.0,100.0,988.19349,100.0
981,0.0,0.0,100.0,877.08238,100.0
982,0.0,0.0,100.0,765.97126,100.0
983,0.0,0.0,100.0,654.86015,100.0
984,40.772943738589866,0.0,59.227056,589.05231,100.0
985,131.0900031677877,31.090004,0.0,617.03332,100.0
986,210.530579617833,110.53058,0.0,716.51084,100.0
987,268.2263325603808,168.22633,0.0,867.91454,100.0
988,299.2125989959515,199.2126,0.0,1047.2059,100.0
989,301.0926829044604,201.09269,0.0,1228.1893,100.0
990,273.72607143646866,173.72607,0.0,1384.5428,100.0
991,219.22029970064008,119.2203,0.0,1491.841,100.0
992,142.16379896072328,42.1638,0.0,1529.7885,100.0
993,52.02382586201778,0.0,47.976174,1476.4816,100.0
994,0.0,0.0,100.0,1365.3705,100.0
995,0.0,0.0,100.0,1254.2594,100.0
996,0.0,0.0,100.0,1143.1483,100.0
997,0.0,0.0,100.0,1032.0372,100.0
998,0.0,0.0,100.0,920.92604,100.0
999,0.0,0.0,100.0,809.81493,100.0
1000,0.0,0.0,100.0,698.70382,100.0
1001,0.0,0.0,100.0,587.59271,100.0
1002,0.0,0.0,100.0,476.4816,100.0
1003,0.0,0.0,100.0,365.37049,100.0
1004,0.0,0.0,100.0,254.25938,100.0
1005,0.0,0.0,100.0,143.14826,100.0
1006,0.0,0.0,67.807073,67.807073,67.807073
1007,0.0,0.0,32.11914,32.11914,32.11914
1008,42.4752472201147,0.0,15.214329,15.214329,57.689577
1009,133.20008792263036,33.200089,0.0,45.094409,100.0
1010,212.78647076167056,112.78647,0.0,146.60223,100.0
1011,270.56464120933134,170.56464,0.0,300.11041,100.0
1012,301.59166320956194,201.59167,0.0,481.54291,100.0
1013,303.47432817116646,203.47433,0.0,664.66981,100.0
1014,276.072333648676,176.07234,0.0,823.13491,100.0
1015,221.49063639290813,121.49064,0.0,932.47649,100.0
1016,144.3007194797809,44.300721,0.0,972.34714,100.0
1017,53.82699403396658,0.0,46.173006,921.0438,100.0
1018,0.0,0.0,100.0,809.93269,100.0
1019,0.0,0.0,100.0,698.82157,100.0
1020,0.0,0.0,100.0,587.71046,100.0
1021,0.0,0.0,100.0,476.59935,100.0
1022,0.0,0.0,100.0,365.48824,100.0
1023,0.0,0.0,100.0,254.37713,100.0
1024,0.0,0.0,100.0,143.26602,100.0
1025,0.0,0.0,0.0,143.26602,0.0
1026,0.0,0.0,67.862851,67.862851,67.862851
1027,0.0,0.0,32.145561,32.145561,32.145561
1028,0.0,0.0,15.226845,15.226845,15.226845
1029,0.0,0.0,7.2127159,7.2127159,7.2127159
1030,0.0,0.0,3.4165496,3.4165496,3.4165496
1031,0.0,0.0,1.6183656,1.6183656,1.6183656
1032,44.22712657951832,0.0,0.76659424,0.76659424,44.993721
1033,135.34716190239533,35.347163,0.0,32.579041,100.0
1034,215.07226298682,115.07226,0.0,136.14408,100.0
1035,272.9258734466168,172.92588,0.0,291.77737,100.0
1036,303.9868537873068,203.98686,0.0,475.36554,100.0
1037,305.8659048120668,205.86591,0.0,660.64485,100.0
1038,278.42339799559744,178.4234,0.0,821.22591,100.0
1039,223.76222737129012,123.76223,0.0,932.61192,100.0
1040,146.43793043823462,46.437932,0.0,974.40606,100.0
1041,55.63921078962187,0.0,44.360789,925.11629,100.0
1042,0.0,0.0,100.0,814.00518,100.0
1043,0.0,0.0,100.0,702.89407,100.0
1044,0.0,0.0,100.0,591.78296,100.0
1045,0.0,0.0,100.0,480.67185,100.0
1046,0.0,0.0,100.0,369.56074,100.0
1047,0.0,0.0,100.0,258.44963,100.0
1048,0.0,0.0,100.0,147.33852,100.0
1049,0.0,0.0,69.791929,69.791929,69.791929
1050,0.0,0.0,0.0,69.791929,0.0
1051,0.0,0.0,33.059335,33.059335,33.059335
1052,0.0,0.0,15.659685,15.659685,15.659685
1053,0.0,0.0,7.4177455,7.4177455,7.4177455
1054,0.0,0.0,3.5136689,3.5136689,3.5136689
1055,0.0,0.0,1.6643695,1.6643695,1.6643695
1056,46.027687237173396,0.0,0.78838554,0.78838554,46.816073
1057,137.5300009938769,37.530002,0.0,34.565387,100.0
1058,217.38660205456426,117.3866,0.0,140.21333,100.0
1059,275.30862828314844,175.30863,0.0,297.9911,100.0
1060,306.3967836017554,206.39679,0.0,483.74821,100.0
1061,308.2660919413095,208.26609,0.0,671.18769,100.0
1062,280.7780542406868,180.77806,0.0,833.88794,100.0
1063,226.03400481770197,126.03401,0.0,947.31855,100.0
1064,148.57450226311272,48.574503,0.0,991.0356,100.0
1065,57.459310933201984,0.0,42.540689,943.76817,100.0
1066,0.0,0.0,100.0,832.65706,100.0
1067,0.0,0.0,100.0,721.54595,100.0
1068,0.0,0.0,100.0,610.43484,100.0
1069,0.0,0.0,100.0,499.32372,100.0
1070,0.0,0.0,100.0,388.21261,100.0
1071,0.0,0.0,100.0,277.1015,100.0
1072,0.0,0.0,100.0,165.99039,100.0
1073,0.0,0.0,0.0,165.99039,0.0
1074,0.0,0.0,0.0,165.99039,0.0
1075,0.0,0.0,78.627027,78.627027,78.627027
1076,0.0,0.0,37.244381,37.244381,37.244381
1077,0.0,0.0,17.642075,17.642075,17.642075
1078,0.0,0.0,8.3567726,8.3567726,8.3567726
